0.832735163046	00000400	 % Mark Time	
2.04078101322	00000400	 % Mark Time	
2.69665837312	00000400	 % Mark Time	
7.20089667801	00000400	 % Mark Time	
8.42471523288	00000400	 % Mark Time	
9.67258292796	00000400	 % Mark Time	
10.6005445766	00000400	 % Mark Time	
11.1321554276	00000100	 % Tone Delivery	8000 Hz
11.6084418359	00000400	 % Mark Time	
12.4165594152	00000200	 % Lever Press	
12.4211031141	00000002	 % Taste Delivery	Valve 2
12.4261228685	00000800	 % New Trial	
13.3045259912	00000400	 % Mark Time	
15.4880614022	00000200	 % Lever Press	
17.1124170913	00000200	 % Lever Press	
