1.0109319523	00000400	 % Mark Time	
1.89889852833	00000400	 % Mark Time	
3.16289629049	00000400	 % Mark Time	
4.57897066806	00000400	 % Mark Time	
6.53084864902	00000400	 % Mark Time	
7.90707615989	00000400	 % Mark Time	
9.06654125835	00000400	 % Mark Time	
10.2269052162	00000400	 % Mark Time	
10.8004827279	00000100	 % Tone Delivery	8000 Hz
11.2586251365	00000400	 % Mark Time	
12.4986622971	00000200	 % Lever Press	
12.5038687524	00000002	 % Taste Delivery	Valve 2
12.5097052434	00000800	 % New Trial	
14.4508161592	00000400	 % Mark Time	
15.6423315938	00000200	 % Lever Press	
