0.7309407805	00000400	 % Mark Time	
1.69093672569	00000400	 % Mark Time	
2.65889152224	00000400	 % Mark Time	
3.89089155816	00000400	 % Mark Time	
4.59478122622	00000400	 % Mark Time	
5.00309307718	00000100	 % Tone Delivery	8000 Hz
5.34682306777	00000400	 % Mark Time	
6.13077281377	00000400	 % Mark Time	
7.17072169235	00000400	 % Mark Time	
8.03470007866	00000400	 % Mark Time	
8.86670832686	00000400	 % Mark Time	
9.58662925803	00000400	 % Mark Time	
10.0039694811	00000800	 % New Trial	
10.6666348013	00000400	 % Mark Time	
11.7465582218	00000200	 % Lever Press	
13.6105629131	00000400	 % Mark Time	
14.7305673785	00000400	 % Mark Time	
15.6584937401	00000400	 % Mark Time	
16.3624565487	00000400	 % Mark Time	
17.434456405	00000400	 % Mark Time	
17.6196605763	00000100	 % Tone Delivery	8000 Hz
18.6184223189	00000400	 % Mark Time	
19.5223521501	00000400	 % Mark Time	
20.3543135627	00000400	 % Mark Time	
22.1862666347	00000200	 % Lever Press	
22.1899608762	00000002	 % Taste Delivery	Valve 2
22.1946194187	00000800	 % New Trial	
26.1701288686	00000400	 % Mark Time	
27.4981669941	00000200	 % Lever Press	
29.3540152261	00000400	 % Mark Time	
29.5153729978	00000100	 % Tone Delivery	8000 Hz
31.3060048427	00000400	 % Mark Time	
32.1220055664	00000400	 % Mark Time	
32.9859255685	00000400	 % Mark Time	
33.9859191527	00000200	 % Lever Press	
33.9893612517	00000002	 % Taste Delivery	Valve 2
33.9937015684	00000800	 % New Trial	
