0.423383304184	00000400	 % Mark Time	
2.98363832105	00000400	 % Mark Time	
4.15222802927	00000400	 % Mark Time	
5.00422996429	00000100	 % Tone Delivery	8000 Hz
5.07920420469	00000400	 % Mark Time	
6.0714083157	00000400	 % Mark Time	
6.97519956475	00000400	 % Mark Time	
8.47923705379	00000400	 % Mark Time	
9.44718735925	00000400	 % Mark Time	
10.0063273029	00000800	 % New Trial	
10.2552074177	00000400	 % Mark Time	
11.3910705601	00000400	 % Mark Time	
12.783084249	00000400	 % Mark Time	
13.991048618	00000400	 % Mark Time	
15.0710965058	00000400	 % Mark Time	
15.9183237716	00000100	 % Tone Delivery	8000 Hz
15.9990530218	00000400	 % Mark Time	
16.8954205007	00000400	 % Mark Time	
18.0711189612	00000400	 % Mark Time	
19.2229941192	00000400	 % Mark Time	
20.3348408422	00000400	 % Mark Time	
20.9209433597	00000800	 % New Trial	
21.1987986978	00000400	 % Mark Time	
22.7428601308	00000400	 % Mark Time	
24.2868939757	00000400	 % Mark Time	
25.7986689695	00000400	 % Mark Time	
26.3877587028	00000100	 % Tone Delivery	8000 Hz
26.974736341	00000400	 % Mark Time	
27.742586816	00000400	 % Mark Time	
28.5747913889	00000400	 % Mark Time	
29.5985428341	00000400	 % Mark Time	
30.4943495684	00000400	 % Mark Time	
31.3507829251	00000400	 % Mark Time	
31.3922029562	00000800	 % New Trial	
37.2379019685	00000100	 % Tone Delivery	8000 Hz
38.2542392673	00000400	 % Mark Time	
39.91812873	00000400	 % Mark Time	
42.2399005031	00000800	 % New Trial	
42.5342933143	00000400	 % Mark Time	
44.222355743	00000400	 % Mark Time	
45.2860926371	00000400	 % Mark Time	
46.2621653978	00000400	 % Mark Time	
46.9802372835	00000100	 % Tone Delivery	8000 Hz
47.2141267847	00000400	 % Mark Time	
48.1262708178	00000400	 % Mark Time	
49.6228537406	00000400	 % Mark Time	
50.6537691144	00000400	 % Mark Time	
51.4617923808	00000400	 % Mark Time	
51.985463628	00000800	 % New Trial	
52.3897533879	00000400	 % Mark Time	
