0.502199992044	00000400	 % Mark Time	
1.37420331288	00000200	 % Lever Press	
2.55815575353	00000200	 % Lever Press	
3.87018507136	00000400	 % Mark Time	
4.58232037889	00000200	 % Lever Press	
6.29415350029	00000400	 % Mark Time	
7.39007738788	00000400	 % Mark Time	
8.2859206925	00000400	 % Mark Time	
9.19002503461	00000400	 % Mark Time	
10.2378961943	00000400	 % Mark Time	
11.0040137504	00000100	 % Tone Delivery	8000 Hz
11.1341860414	00000400	 % Mark Time	
12.0464192547	00000200	 % Lever Press	
12.0513985893	00000002	 % Taste Delivery	Valve 2
12.0565389615	00000800	 % New Trial	
12.6697913953	00000400	 % Mark Time	
13.4218614666	00000200	 % Lever Press	
14.2698554254	00000200	 % Lever Press	
15.381809293	00000200	 % Lever Press	
16.9577343611	00000200	 % Lever Press	
