0.59501925394	00000400	 % Mark Time	
1.73909082394	00000400	 % Mark Time	
2.49101140608	00000400	 % Mark Time	
3.28300020146	00000400	 % Mark Time	
4.05920410203	00000400	 % Mark Time	
4.64311689278	00000200	 % Lever Press	
6.26703502151	00000200	 % Lever Press	
7.34676853312	00000400	 % Mark Time	
8.14711716995	00000400	 % Mark Time	
9.00371284747	00000100	 % Tone Delivery	8000 Hz
9.57090403056	00000200	 % Lever Press	
9.57509293346	00000002	 % Taste Delivery	Valve 2
9.5805958007	00000800	 % New Trial	
10.9068721361	00000400	 % Mark Time	
11.7229229034	00000200	 % Lever Press	
13.8844455622	00000200	 % Lever Press	
14.7465819605	00000400	 % Mark Time	
15.6669754825	00000400	 % Mark Time	
16.5626776386	00000400	 % Mark Time	
17.2667584987	00000400	 % Mark Time	
17.8584806517	00000400	 % Mark Time	
18.3140426089	00000100	 % Tone Delivery	8000 Hz
18.4512582107	00000400	 % Mark Time	
