0.554678367451	00000400	 % Mark Time	
1.25156706928	00000200	 % Lever Press	
2.00263113659	00000200	 % Lever Press	
2.42665602492	00000200	 % Lever Press	
2.6024115865	00000200	 % Lever Press	
3.81074101686	00000400	 % Mark Time	
4.23432962797	00000400	 % Mark Time	
4.97846458648	00000400	 % Mark Time	
5.75439388904	00000400	 % Mark Time	
6.57048058502	00000400	 % Mark Time	
7.05124910018	00000200	 % Lever Press	
7.2982814527	00000200	 % Lever Press	
