0.484580166581	00000400	 % Mark Time	
1.37267955053	00000200	 % Lever Press	
2.34063049757	00000200	 % Lever Press	
3.64503651255	00000200	 % Lever Press	
4.84504716285	00000400	 % Mark Time	
5.74845089507	00000400	 % Mark Time	
6.87658359007	00000400	 % Mark Time	
7.86845664367	00000400	 % Mark Time	
9.10812425175	00000400	 % Mark Time	
9.92448233783	00000400	 % Mark Time	
10.7405959803	00000400	 % Mark Time	
11.0062586534	00000100	 % Tone Delivery	8000 Hz
11.6922949593	00000200	 % Lever Press	
11.6977522741	00000002	 % Taste Delivery	Valve 2
11.7034585235	00000800	 % New Trial	
12.6920813118	00000400	 % Mark Time	
13.3641804853	00000200	 % Lever Press	
14.9720846737	00000200	 % Lever Press	
15.7322431963	00000200	 % Lever Press	
16.5881029768	00000200	 % Lever Press	
18.4200342349	00000400	 % Mark Time	
