0.787526577623	00000400	 % Mark Time	
2.50740003157	00000200	 % Lever Press	
4.86741278626	00000200	 % Lever Press	
6.32341679488	00000200	 % Lever Press	
7.97920369142	00000400	 % Mark Time	
8.81135372972	00000400	 % Mark Time	
9.57134415729	00000400	 % Mark Time	
10.0593914446	00000400	 % Mark Time	
10.3713655862	00000400	 % Mark Time	
10.6914416524	00000400	 % Mark Time	
10.9643542263	00000400	 % Mark Time	
11.004963295	00000100	 % Tone Delivery	8000 Hz
11.2992624349	00000400	 % Mark Time	
11.6032469291	00000400	 % Mark Time	
11.9231369359	00000400	 % Mark Time	
13.9570331096	00000200	 % Lever Press	
13.9610738066	00000002	 % Taste Delivery	Valve 2
13.9670084599	00000800	 % New Trial	
16.5470133616	00000400	 % Mark Time	
19.2828789421	00000400	 % Mark Time	
19.7924545855	00000100	 % Tone Delivery	8000 Hz
20.7147561788	00000400	 % Mark Time	
21.9627663055	00000400	 % Mark Time	
23.1708339696	00000400	 % Mark Time	
23.8507283905	00000400	 % Mark Time	
24.3629781566	00000400	 % Mark Time	
24.7942221498	00000800	 % New Trial	
25.0267810055	00000400	 % Mark Time	
25.8026615477	00000400	 % Mark Time	
27.2427446457	00000200	 % Lever Press	
28.5546552704	00000400	 % Mark Time	
30.45876667	00000400	 % Mark Time	
31.2536053821	00000100	 % Tone Delivery	8000 Hz
31.8425077728	00000400	 % Mark Time	
33.9783330617	00000400	 % Mark Time	
34.7142884639	00000400	 % Mark Time	
35.9702869549	00000400	 % Mark Time	
36.2580464276	00000800	 % New Trial	
36.6346082038	00000400	 % Mark Time	
38.5783399908	00000400	 % Mark Time	
39.7623059048	00000400	 % Mark Time	
40.9383213079	00000400	 % Mark Time	
41.0286813778	00000100	 % Tone Delivery	8000 Hz
41.5062445385	00000400	 % Mark Time	
42.362241618	00000400	 % Mark Time	
43.9941185981	00000200	 % Lever Press	
43.9988060119	00000002	 % Taste Delivery	Valve 2
44.0042928395	00000800	 % New Trial	
