1.09619720244	00000400	 % Mark Time	
5.00335676826	00000100	 % Tone Delivery	8000 Hz
10.0064639603	00000800	 % New Trial	
14.175713217	00000400	 % Mark Time	
15.3036797417	00000100	 % Tone Delivery	8000 Hz
15.3437133094	00000400	 % Mark Time	
16.9035673362	00000400	 % Mark Time	
17.7526898415	00000400	 % Mark Time	
18.5835721096	00000400	 % Mark Time	
19.4955294417	00000400	 % Mark Time	
20.3062159239	00000800	 % New Trial	
20.3194415395	00000400	 % Mark Time	
21.9998216396	00000400	 % Mark Time	
22.8554093884	00000400	 % Mark Time	
23.4153705598	00000400	 % Mark Time	
23.9193772528	00000400	 % Mark Time	
24.3675956377	00000400	 % Mark Time	
25.167329637	00000400	 % Mark Time	
25.377105198	00000100	 % Tone Delivery	8000 Hz
25.807578007	00000400	 % Mark Time	
26.3755859267	00000400	 % Mark Time	
26.8552746558	00000400	 % Mark Time	
27.239758713	00000400	 % Mark Time	
28.2073670541	00000400	 % Mark Time	
28.8951426947	00000400	 % Mark Time	
29.4393176881	00000400	 % Mark Time	
30.2472203367	00000400	 % Mark Time	
30.3795079306	00000800	 % New Trial	
30.7276994974	00000400	 % Mark Time	
32.8790678039	00000400	 % Mark Time	
34.3670477249	00000200	 % Lever Press	
35.7589465702	00000200	 % Lever Press	
37.1117992458	00000200	 % Lever Press	
38.0150894176	00000400	 % Mark Time	
38.9912205625	00000400	 % Mark Time	
39.8150139673	00000400	 % Mark Time	
40.4147655459	00000400	 % Mark Time	
40.9187048726	00000400	 % Mark Time	
41.0713640464	00000100	 % Tone Delivery	8000 Hz
41.3909082394	00000400	 % Mark Time	
41.9748312954	00000400	 % Mark Time	
42.6466359818	00000400	 % Mark Time	
43.238771315	00000400	 % Mark Time	
43.7748937857	00000400	 % Mark Time	
45.0069066534	00000200	 % Lever Press	
45.012069481	00000002	 % Taste Delivery	Valve 2
45.0177436512	00000800	 % New Trial	
48.1345190236	00000400	 % Mark Time	
50.1033932102	00000100	 % Tone Delivery	8000 Hz
55.1057888855	00000800	 % New Trial	
60.5345191519	00000100	 % Tone Delivery	8000 Hz
65.5362225578	00000800	 % New Trial	
71.1989289394	00000100	 % Tone Delivery	8000 Hz
73.9896396992	00000400	 % Mark Time	
75.1340660652	00000400	 % Mark Time	
76.2013566938	00000800	 % New Trial	
76.3418148619	00000400	 % Mark Time	
78.5817827314	00000400	 % Mark Time	
80.0218504313	00000400	 % Mark Time	
80.6856436565	00000400	 % Mark Time	
