0.67202474975	00000400	 % Mark Time	
2.24845538616	00000400	 % Mark Time	
3.32831913935	00000200	 % Lever Press	
4.75197255046	00000400	 % Mark Time	
5.76809748486	00000200	 % Lever Press	
6.71992478067	00000400	 % Mark Time	
7.80822087433	00000400	 % Mark Time	
8.63996414828	00000400	 % Mark Time	
9.00383410687	00000100	 % Tone Delivery	8000 Hz
9.49573282383	00000400	 % Mark Time	
10.6320726633	00000200	 % Lever Press	
10.6372727028	00000002	 % Taste Delivery	Valve 2
10.6438797363	00000800	 % New Trial	
11.7517627524	00000400	 % Mark Time	
12.6637059697	00000200	 % Lever Press	
14.4795373152	00000200	 % Lever Press	
15.623576806	00000200	 % Lever Press	
16.4634277788	00000400	 % Mark Time	
17.343519551	00000400	 % Mark Time	
18.1835957199	00000400	 % Mark Time	
