0.645270049184	00000400	 % Mark Time	
1.30917747629	00000400	 % Mark Time	
1.78929478354	00000400	 % Mark Time	
2.26112731468	00000400	 % Mark Time	
2.62925354251	00000400	 % Mark Time	
2.90924407272	00000400	 % Mark Time	
3.20594337892	00000400	 % Mark Time	
3.64506474226	00000400	 % Mark Time	
4.02106449076	00000400	 % Mark Time	
4.3975479937	00000400	 % Mark Time	
4.76515068887	00000400	 % Mark Time	
5.00485743359	00000100	 % Tone Delivery	8000 Hz
5.15726061533	00000400	 % Mark Time	
5.49342504565	00000400	 % Mark Time	
5.79723438737	00000400	 % Mark Time	
6.15800036185	00000400	 % Mark Time	
6.46922128366	00000400	 % Mark Time	
6.8131193693	00000400	 % Mark Time	
7.14960202535	00000400	 % Mark Time	
7.46946701038	00000400	 % Mark Time	
7.80508866051	00000400	 % Mark Time	
8.10114381622	00000400	 % Mark Time	
8.42108450818	00000400	 % Mark Time	
8.90109146295	00000400	 % Mark Time	
9.24550538225	00000400	 % Mark Time	
9.62134730105	00000400	 % Mark Time	
9.96539295104	00000400	 % Mark Time	
10.3813839227	00000400	 % Mark Time	
10.9098760331	00000400	 % Mark Time	
11.2371320675	00000400	 % Mark Time	
11.6697336528	00000400	 % Mark Time	
12.0050300197	00000400	 % Mark Time	
12.3364544264	00000400	 % Mark Time	
12.7335680676	00000400	 % Mark Time	
13.1333141286	00000400	 % Mark Time	
13.4722059331	00000400	 % Mark Time	
13.7580650335	00000400	 % Mark Time	
14.30755491	00000400	 % Mark Time	
14.6851913396	00000400	 % Mark Time	
15.0333585262	00000800	 % New Trial	
15.109597329	00000400	 % Mark Time	
16.3253678523	00000400	 % Mark Time	
16.9253933873	00000400	 % Mark Time	
17.717628551	00000400	 % Mark Time	
18.2935119161	00000400	 % Mark Time	
19.4585093947	00000400	 % Mark Time	
20.6322908019	00000100	 % Tone Delivery	8000 Hz
21.1972159097	00000400	 % Mark Time	
23.6126589685	00000200	 % Lever Press	
23.618331214	00000002	 % Taste Delivery	Valve 2
23.6247387149	00000800	 % New Trial	
26.4203992963	00000400	 % Mark Time	
27.5806516185	00000200	 % Lever Press	
29.2043484007	00000200	 % Lever Press	
31.1164622793	00000400	 % Mark Time	
