0.711387861998	00000400	 % Mark Time	
1.34342972921	00000200	 % Lever Press	
2.36733258824	00000200	 % Lever Press	
3.67119389828	00000200	 % Lever Press	
5.29517811018	00000200	 % Lever Press	
6.40725323711	00000200	 % Lever Press	
7.59102667579	00000400	 % Mark Time	
8.39894151447	00000400	 % Mark Time	
10.174938825	00000400	 % Mark Time	
10.8229664028	00000400	 % Mark Time	
11.0052937108	00000100	 % Tone Delivery	8000 Hz
11.6709462468	00000400	 % Mark Time	
12.4467793117	00000400	 % Mark Time	
13.1515133045	00000400	 % Mark Time	
13.6067358637	00000200	 % Lever Press	
13.6114816616	00000002	 % Taste Delivery	Valve 2
13.6177043863	00000800	 % New Trial	
16.9828016953	00000400	 % Mark Time	
17.7829200034	00000400	 % Mark Time	
18.8307751235	00000400	 % Mark Time	
18.9118604529	00000100	 % Tone Delivery	8000 Hz
19.7026751493	00000400	 % Mark Time	
20.5510431517	00000400	 % Mark Time	
21.4386228525	00000400	 % Mark Time	
22.5346121816	00000400	 % Mark Time	
23.3186389177	00000400	 % Mark Time	
23.9131962311	00000800	 % New Trial	
24.262475283	00000400	 % Mark Time	
25.4786487211	00000400	 % Mark Time	
